city;race_name;date;when;division;who;total time;W/L/T;hurdles;name;start;time;error;anomaly;w_pair
Pláně;MED's Trophy;2023-06-10;08:22:07;4;Runami B;18.7;W;25.0;Angie;0.0;4.51;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:22:07;4;Runami B;18.7;W;25.0;Kody;0.18;4.32;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:22:07;4;Runami B;18.7;W;25.0;Hettie;0.16;4.99;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:27:55;3;Fofr Dog;19.07;W;22.5;Ela;0.33;4.13;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:27:55;3;Fofr Dog;19.07;W;22.5;Daggry;0.0;4.07;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:27:55;3;Fofr Dog;19.07;W;22.5;Hessie;0.3;4.61;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:27:55;3;Fofr Dog;19.07;W;22.5;Ogi;0.75;4.89;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:27:55;3;Flyvaryors Kamikaze;19.15;L;15.0;Wooffy;-0.03;3.9;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:27:55;3;Flyvaryors Kamikaze;19.15;L;15.0;Angie;0.12;4.67;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:27:55;3;Flyvaryors Kamikaze;19.15;L;15.0;Emmy;0.18;4.24;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:27:55;3;Flyvaryors Kamikaze;19.15;L;15.0;Idaho;0.0;6.07;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:29:05;3;Fofr Dog;18.5;W;22.5;Ela;0.07;4.13;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:29:05;3;Fofr Dog;18.5;W;22.5;Daggry;0.18;4.11;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:29:05;3;Fofr Dog;18.5;W;22.5;Hessie;0.11;4.66;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:29:05;3;Fofr Dog;18.5;W;22.5;Ogi;0.36;4.88;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:29:05;3;Flyvaryors Kamikaze;18.94;L;15.0;Wooffy;0.06;3.9;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:29:05;3;Flyvaryors Kamikaze;18.94;L;15.0;Angie;0.0;4.71;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:29:05;3;Flyvaryors Kamikaze;18.94;L;15.0;Emmy;0.19;4.28;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:29:05;3;Flyvaryors Kamikaze;18.94;L;15.0;Idaho;0.18;5.63;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:30:39;3;Fofr Dog;29.0;W;22.5;Ela;0.2;4.16;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:30:39;3;Fofr Dog;29.0;W;22.5;Daggry;0.0;4.06;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:30:39;3;Fofr Dog;29.0;W;22.5;Hessie;0.15;4.7;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:30:39;3;Fofr Dog;29.0;W;22.5;Ogi;0.16;4.97;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:30:39;3;Flyvaryors Kamikaze;28.94;L;15.0;Wooffy;0.03;3.87;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:30:39;3;Flyvaryors Kamikaze;28.94;L;15.0;Angie;0.13;4.62;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:30:39;3;Flyvaryors Kamikaze;28.94;L;15.0;Emmy;0.0;4.32;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:30:39;3;Flyvaryors Kamikaze;28.94;L;15.0;Idaho;0.0;5.75;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:39:15;3;Jokers Big Blind;28.39;W;25.0;Bepe;0.16;4.06;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:39:15;3;Jokers Big Blind;28.39;W;25.0;Gina;0.53;5.03;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:39:15;3;Jokers Big Blind;28.39;W;25.0;Monty;1.63;4.36;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:39:15;3;Jokers Big Blind;28.39;W;25.0;Zoe;0.55;4.66;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:39:15;3;Fire-Drakes;29.19;L;27.5;Tami;0.16;4.22;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:39:15;3;Fire-Drakes;29.19;L;27.5;Relí;0.37;4.5;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:39:15;3;Fire-Drakes;29.19;L;27.5;Leggy;0.19;4.29;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:39:15;3;Fire-Drakes;29.19;L;27.5;Lizz;0.18;4.51;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:41:06;3;Jokers Big Blind;16.06;W;25.0;Bepe;0.28;4.2;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:41:06;3;Jokers Big Blind;16.06;W;25.0;Gina;0.22;5.08;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:41:06;3;Jokers Big Blind;16.06;W;25.0;Monty;1.85;4.43;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:41:06;3;Jokers Big Blind;16.06;W;25.0;;999.0;999.0;TRUE;TRUE;FALSE
Pláně;MED's Trophy;2023-06-10;08:41:06;3;Fire-Drakes;14.68;L;27.5;Tami;0.002;4.93;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:41:06;3;Fire-Drakes;14.68;L;27.5;Relí;0.19;4.47;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:41:06;3;Fire-Drakes;14.68;L;27.5;Leggy;0.48;4.61;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:41:06;3;Fire-Drakes;14.68;L;27.5;Lizz;999.0;999.0;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:43:31;3;Jokers Big Blind;21.09;W;25.0;Bepe;0.42;4.09;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:43:31;3;Jokers Big Blind;21.09;W;25.0;Gina;0.24;5.02;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:43:31;3;Jokers Big Blind;21.09;W;25.0;Monty;1.39;4.34;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:43:31;3;Jokers Big Blind;21.09;W;25.0;Zoe;0.9;4.69;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:43:31;3;Fire-Drakes;29.18;L;27.5;Tami;0.1;4.25;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:43:31;3;Fire-Drakes;29.18;L;27.5;Relí;0.19;4.5;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:43:31;3;Fire-Drakes;29.18;L;27.5;Leggy;0.12;4.21;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:43:31;3;Fire-Drakes;29.18;L;27.5;Lizz;0.13;4.81;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:49:30;3;Too X-Treme;17.76;L;15.0;Mercy;-0.01;4.47;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:49:30;3;Too X-Treme;17.76;L;15.0;Aranka;0.25;4.02;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:49:30;3;Too X-Treme;17.76;L;15.0;Fren;999.0;4.36;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:49:30;3;Too X-Treme;17.76;L;15.0;Ruby;0.0;4.68;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:49:30;3;Manic Dogs 2;19.29;W;27.5;Sajmon;0.17;4.4;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:49:30;3;Manic Dogs 2;19.29;W;27.5;Alvin;0.56;4.48;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:49:30;3;Manic Dogs 2;19.29;W;27.5;Max;0.0;4.71;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:49:30;3;Manic Dogs 2;19.29;W;27.5;Dodge;0.63;4.35;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:50:44;3;Too X-Treme;17.59;L;15.0;Mercy;-0.03;4.46;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:50:44;3;Too X-Treme;17.59;L;15.0;Aranka;0.0;4.12;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:50:44;3;Too X-Treme;17.59;L;15.0;Fren;0.0;4.49;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:50:44;3;Too X-Treme;17.59;L;15.0;Ruby;0.0;4.55;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:50:44;3;Manic Dogs 2;19.46;W;27.5;Sajmon;0.14;4.39;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:50:44;3;Manic Dogs 2;19.46;W;27.5;Alvin;0.55;4.57;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:50:44;3;Manic Dogs 2;19.46;W;27.5;Max;0.24;4.66;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:50:44;3;Manic Dogs 2;19.46;W;27.5;Dodge;0.56;4.36;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:51:58;3;Too X-Treme;18.5;W;15.0;Mercy;0.07;4.5;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:51:58;3;Too X-Treme;18.5;W;15.0;Aranka;0.18;4.09;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:51:58;3;Too X-Treme;18.5;W;15.0;Fren;0.34;4.43;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:51:58;3;Too X-Treme;18.5;W;15.0;Ruby;0.27;4.63;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:51:58;3;Manic Dogs 2;18.27;L;27.5;Sajmon;-0.05;4.29;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:51:58;3;Manic Dogs 2;18.27;L;27.5;Alvin;0.17;4.51;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:51:58;3;Manic Dogs 2;18.27;L;27.5;Max;0.13;4.69;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:51:58;3;Manic Dogs 2;18.27;L;27.5;Dodge;0.24;4.29;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:53:08;3;Too X-Treme;18.07;L;15.0;Mercy;-0.06;4.56;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:53:08;3;Too X-Treme;18.07;L;15.0;Aranka;999.0;4.13;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:53:08;3;Too X-Treme;18.07;L;15.0;Fren;0.25;4.47;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:53:08;3;Too X-Treme;18.07;L;15.0;Ruby;0.0;4.73;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:53:08;3;Manic Dogs 2;19.33;W;27.5;Sajmon;0.01;4.32;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:53:08;3;Manic Dogs 2;19.33;W;27.5;Alvin;0.45;4.63;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:53:08;3;Manic Dogs 2;19.33;W;27.5;Max;0.29;4.71;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:53:08;3;Manic Dogs 2;19.33;W;27.5;Dodge;0.56;4.36;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:59:44;2;Frenky'S Funny;17.75;W;27.5;Porto;0.15;4.14;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:59:44;2;Frenky'S Funny;17.75;W;27.5;Abby;0.53;4.47;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:59:44;2;Frenky'S Funny;17.75;W;27.5;Laty;0.16;3.97;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:59:44;2;Frenky'S Funny;17.75;W;27.5;Easy;0.18;4.15;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:59:44;2;Hop Trop Hurricane;17.94;L;20.0;Fler;0.03;4.29;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:59:44;2;Hop Trop Hurricane;17.94;L;20.0;Uta;0.0;4.51;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:59:44;2;Hop Trop Hurricane;17.94;L;20.0;Cayenne;0.31;4.36;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;08:59:44;2;Hop Trop Hurricane;17.94;L;20.0;Choose;0.1;4.34;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:00:53;2;Frenky'S Funny;17.72;W;27.5;Porto;0.1;4.26;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:00:53;2;Frenky'S Funny;17.72;W;27.5;Abby;0.21;4.43;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:00:53;2;Frenky'S Funny;17.72;W;27.5;Laty;0.26;4.04;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:00:53;2;Frenky'S Funny;17.72;W;27.5;Easy;0.29;4.14;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:00:53;2;Hop Trop Hurricane;17.91;L;20.0;Fler;0.17;4.39;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:00:53;2;Hop Trop Hurricane;17.91;L;20.0;Uta;0.14;4.47;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:00:53;2;Hop Trop Hurricane;17.91;L;20.0;Cayenne;0.0;4.36;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:00:53;2;Hop Trop Hurricane;17.91;L;20.0;Choose;0.0;4.38;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:02:07;2;Frenky'S Funny;17.47;L;27.5;Porto;0.14;4.32;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:02:07;2;Frenky'S Funny;17.47;L;27.5;Abby;0.16;4.39;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:02:07;2;Frenky'S Funny;17.47;L;27.5;Laty;999.0;4.09;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:02:07;2;Frenky'S Funny;17.47;L;27.5;Easy;0.19;4.19;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:02:07;2;Hop Trop Hurricane;18.38;W;20.0;Fler;0.05;4.41;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:02:07;2;Hop Trop Hurricane;18.38;W;20.0;Uta;0.16;4.49;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:02:07;2;Hop Trop Hurricane;18.38;W;20.0;Cayenne;0.16;4.4;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:02:07;2;Hop Trop Hurricane;18.38;W;20.0;Choose;0.27;4.43;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:03:16;2;Frenky'S Funny;17.18;L;27.5;Porto;-0.61;4.29;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:03:16;2;Frenky'S Funny;17.18;L;27.5;Abby;0.0;4.5;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:03:16;2;Frenky'S Funny;17.18;L;27.5;Laty;0.26;4.2;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:03:16;2;Frenky'S Funny;17.18;L;27.5;Easy;0.35;4.19;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:03:16;2;Hop Trop Hurricane;18.42;W;20.0;Fler;0.07;4.49;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:03:16;2;Hop Trop Hurricane;18.42;W;20.0;Uta;0.0;4.52;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:03:16;2;Hop Trop Hurricane;18.42;W;20.0;Cayenne;0.26;4.4;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:03:16;2;Hop Trop Hurricane;18.42;W;20.0;Choose;0.31;4.38;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:04:32;2;Frenky'S Funny;18.08;L;27.5;Porto;-0.03;4.32;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:04:32;2;Frenky'S Funny;18.08;L;27.5;Abby;0.36;4.45;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:04:32;2;Frenky'S Funny;18.08;L;27.5;Laty;0.24;4.19;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:04:32;2;Frenky'S Funny;18.08;L;27.5;Easy;0.14;4.4;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:04:32;2;Hop Trop Hurricane;18.9;W;20.0;Fler;0.15;4.74;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:04:32;2;Hop Trop Hurricane;18.9;W;20.0;Uta;0.3;4.45;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:04:32;2;Hop Trop Hurricane;18.9;W;20.0;Cayenne;0.18;4.34;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:04:32;2;Hop Trop Hurricane;18.9;W;20.0;Choose;0.33;4.41;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:13:06;2;Crazyballs I.;0.0;L;25.0;Fanny;0.14;999.0;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:13:06;2;Crazyballs I.;0.0;L;25.0;Atý;999.0;999.0;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:13:06;2;Crazyballs I.;0.0;L;25.0;;999.0;999.0;TRUE;TRUE;FALSE
Pláně;MED's Trophy;2023-06-10;09:13:06;2;Crazyballs I.;0.0;L;25.0;;999.0;999.0;TRUE;TRUE;FALSE
Pláně;MED's Trophy;2023-06-10;09:13:06;2;Hop Trop Prague;45.29;W;17.5;Melie;0.02;4.14;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:13:06;2;Hop Trop Prague;45.29;W;17.5;Fay;0.54;40.58;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:13:06;2;Hop Trop Prague;45.29;W;17.5;;999.0;999.0;TRUE;TRUE;FALSE
Pláně;MED's Trophy;2023-06-10;09:13:06;2;Hop Trop Prague;45.29;W;17.5;;999.0;999.0;TRUE;TRUE;FALSE
Pláně;MED's Trophy;2023-06-10;09:18:11;2;Crazyballs I.;8.35;L;25.0;Mia;0.15;4.0;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:18:11;2;Crazyballs I.;8.35;L;25.0;Atý;0.27;3.93;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:18:11;2;Crazyballs I.;8.35;L;25.0;Scotty;0.33;999.0;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:18:11;2;Crazyballs I.;8.35;L;25.0;Aivee;999.0;999.0;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:18:11;2;Hop Trop Prague;42.8;W;17.5;Melie;0.05;4.07;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:18:11;2;Hop Trop Prague;42.8;W;17.5;Fay;0.27;4.02;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:18:11;2;Hop Trop Prague;42.8;W;17.5;Jezi;0.3;5.41;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:18:11;2;Hop Trop Prague;42.8;W;17.5;Carmela;24.34;4.35;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:20:12;2;Crazyballs I.;37.14;L;25.0;Mia;0.02;3.97;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:20:12;2;Crazyballs I.;37.14;L;25.0;Atý;0.36;3.98;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:20:12;2;Crazyballs I.;37.14;L;25.0;Scotty;20.38;4.24;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:20:12;2;Crazyballs I.;37.14;L;25.0;Aivee;0.28;3.92;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:20:12;2;Hop Trop Prague;26.6;W;17.5;Melie;0.07;4.08;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:20:12;2;Hop Trop Prague;26.6;W;17.5;Fay;0.44;3.97;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:20:12;2;Hop Trop Prague;26.6;W;17.5;Jezi;0.2;4.34;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:20:12;2;Hop Trop Prague;26.6;W;17.5;Carmela;0.31;4.47;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:26:00;1;X-Treme;16.56;W;25.0;Kerby;0.17;3.85;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:26:00;1;X-Treme;16.56;W;25.0;Mína;0.0;3.85;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:26:00;1;X-Treme;16.56;W;25.0;Izzy;0.0;4.21;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:26:00;1;X-Treme;16.56;W;25.0;Nesi;0.22;4.26;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:26:00;1;Dumbledogs S;30.59;L;30.0;Iyrai;0.03;3.86;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:26:00;1;Dumbledogs S;30.59;L;30.0;Evelyn;0.0;4.23;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:26:00;1;Dumbledogs S;30.59;L;30.0;Winky;0.16;999.0;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:26:00;1;Dumbledogs S;30.59;L;30.0;Lili;999.0;3.87;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:27:35;1;X-Treme;16.49;W;25.0;Kerby;0.16;3.89;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:27:35;1;X-Treme;16.49;W;25.0;Mína;0.0;3.93;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:27:35;1;X-Treme;16.49;W;25.0;Izzy;999.0;4.23;TRUE;TRUE;FALSE
Pláně;MED's Trophy;2023-06-10;09:27:35;1;X-Treme;16.49;W;25.0;Nesi;0.11;4.17;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:27:35;1;Dumbledogs S;44.81;L;30.0;Iyrai;0.08;3.82;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:27:35;1;Dumbledogs S;44.81;L;30.0;Evelyn;0.17;4.16;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:27:35;1;Dumbledogs S;44.81;L;30.0;Winky;0.19;999.0;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:27:35;1;Dumbledogs S;44.81;L;30.0;Lili;999.0;3.89;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:28:57;1;X-Treme;16.17;L;25.0;Kerby;0.0;3.84;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:28:57;1;X-Treme;16.17;L;25.0;Mína;999.0;3.88;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:28:57;1;X-Treme;16.17;L;25.0;Izzy;0.0;4.21;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:28:57;1;X-Treme;16.17;L;25.0;Nesi;0.0;4.24;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:28:57;1;Dumbledogs S;16.68;W;30.0;Iyrai;0.05;3.8;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:28:57;1;Dumbledogs S;16.68;W;30.0;Evelyn;0.0;4.3;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:28:57;1;Dumbledogs S;16.68;W;30.0;Winky;0.0;3.69;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:28:57;1;Dumbledogs S;16.68;W;30.0;Lili;0.96;3.89;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:30:34;1;X-Treme;16.77;W;25.0;Kerby;0.04;3.94;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:30:34;1;X-Treme;16.77;W;25.0;Mína;0.19;3.85;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:30:34;1;X-Treme;16.77;W;25.0;Izzy;0.27;4.18;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:30:34;1;X-Treme;16.77;W;25.0;Nesi;0.11;4.2;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:30:34;1;Dumbledogs S;48.76;L;30.0;Iyrai;-0.03;3.83;TRUE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:30:34;1;Dumbledogs S;48.76;L;30.0;Evelyn;0.0;4.24;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:30:34;1;Dumbledogs S;48.76;L;30.0;Winky;0.2;3.58;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:30:34;1;Dumbledogs S;48.76;L;30.0;Lili;1.87;3.97;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:36:04;1;The Rebels Hardcore;16.54;W;27.5;Nick;0.08;4.12;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:36:04;1;The Rebels Hardcore;16.54;W;27.5;Baky;0.0;3.97;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:36:04;1;The Rebels Hardcore;16.54;W;27.5;Foxy;0.0;4.03;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:36:04;1;The Rebels Hardcore;16.54;W;27.5;Luna;0.16;4.19;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:36:04;1;Flyvaryors Traditional;15.75;L;27.5;Rozi;0.1;4.15;FALSE;FALSE;FALSE
Pláně;MED's Trophy;2023-06-10;09:36:04;1;Flyvaryors Traditional;15.75;L;27.5;Tony;0.0;3.76;FALSE;FALSE;FALSE
